pl_hostname,pl_orbeccen,st_mass,pl_bmassj,pl_orbsmax,st_spstr,st_dist,pl_pnum,st_rad,pl_radj,pl_orbper,st_vsini,pl_tranflag,pl_rvflag,ra,dec,pl_cbflag
HD 5583,0.076,1.01,5.78,0.53,0,221.0,1,9.09,0.0,139.35,2.2,0,1,14.486255,34.985561,0
Kepler-1329,0.0,0.72,0.0,0.0,0,624.0,1,0.69,0.194,9.33646594,8.7,1,0,281.647742,48.271046,0
Kepler-1330,0.0,0.97,0.0,0.0,0,939.0,1,0.94,0.147,10.10769068,0.0,1,0,290.576737,39.956893,0
Kepler-1331,0.0,0.72,0.0,0.0,0,365.0,1,0.69,0.094,0.78916165,0.0,1,0,297.073789,41.22448,0
Kepler-1332,0.0,0.95,0.0,0.0,0,515.0,1,0.9,0.122,11.87456832,0.0,1,0,291.02859,43.913673,0
Kepler-1333,0.0,0.94,0.0,0.0,0,958.0,1,0.92,0.251,109.6471842,0.0,1,0,293.527561,41.111437,0
Kepler-1334,0.0,0.94,0.0,0.0,0,1047.0,1,0.91,0.204,15.64591713,0.0,1,0,289.31148,51.320866,0
Kepler-1335,0.0,0.77,0.0,0.0,0,628.0,1,0.74,0.129,6.26406846,0.0,1,0,284.838408,42.070431,0
Kepler-1336,0.0,0.94,0.0,0.0,0,822.0,2,1.3,0.177,23.198681,1.4,1,0,296.277711,46.899857,0
Kepler-1336,0.0,0.94,0.0,0.0,0,822.0,2,1.3,0.153,5.77721211,1.4,1,0,296.277711,46.899857,0
Kepler-1337,0.0,0.7,0.0,0.0,0,588.0,1,0.67,0.215,24.4002549,0.0,1,0,287.009098,46.796101,0
Kepler-1338,0.0,1.04,0.0,0.0,0,619.0,1,1.05,0.082,0.93511806,0.0,1,0,284.042335,41.699139,0
Kepler-1339,0.0,0.94,0.0,0.0,0,267.0,1,0.93,0.063,1.34155513,0.0,1,0,283.745794,48.373394,0
Kepler-1340,0.0,1.27,0.0,0.0,0,1421.0,1,1.42,0.138,0.66502692,0.0,1,0,296.232807,42.47279,0
Kepler-1341,0.0,0.79,0.0,0.0,0,466.0,1,0.72,0.267,132.9968322,0.0,1,0,280.511769,44.159351,0
Kepler-1342,0.0,0.93,0.0,0.0,0,941.0,1,0.9,0.148,2.21571036,0.0,1,0,297.020069,43.432549,0
Kepler-1343,0.0,0.95,0.0,0.0,0,1307.0,1,0.93,0.172,3.35183158,0.0,1,0,294.294533,50.725376,0
Kepler-1344,0.0,1.09,0.0,0.0,0,851.0,1,1.13,0.164,4.7683049,0.0,1,0,287.086297,46.945816,0
Kepler-1345,0.0,1.32,0.0,0.0,0,1164.0,1,1.55,0.211,44.6169557,0.0,1,0,292.477965,46.022835,0
Kepler-1346,0.0,1.14,0.0,0.0,0,1123.0,1,1.21,0.141,3.40165668,0.0,1,0,291.841308,45.179176,0
Kepler-1004,0.0,1.11,0.0,0.0,0,1080.0,1,3.39,0.56,5.28789787,0.0,1,0,297.359299,49.79755,0
Kepler-1005,0.0,1.0,0.0,0.0,0,515.0,1,1.06,0.134,6.49801525,0.0,1,0,286.286014,43.320461,0
Kepler-1006,0.0,0.78,0.0,0.0,0,496.0,1,0.74,0.137,19.76172042,0.0,1,0,295.754127,42.537476,0
Kepler-1007,0.0,0.73,0.0,0.0,0,365.0,1,0.7,0.128,5.18500207,0.0,1,0,295.906552,45.80912,0
Kepler-1008,0.0,0.81,0.0,0.0,0,299.0,1,0.78,0.114,12.43931193,0.0,1,0,296.547525,44.941933,0
Kepler-1009,0.0,0.59,0.0,0.0,0,281.0,1,0.57,0.194,11.35011917,0.0,1,0,282.85993,42.665764,0
Kepler-1010,0.0,0.86,0.0,0.0,0,610.0,1,0.82,0.207,34.2685705,0.0,1,0,289.192636,44.149326,0
Kepler-1011,0.0,0.91,0.0,0.0,0,860.0,1,0.88,0.256,5.75322197,0.0,1,0,297.401546,46.824001,0
Kepler-1012,0.0,0.95,0.0,0.0,0,420.0,1,0.91,0.115,5.50860439,0.0,1,0,289.29627,46.457954,0
Kepler-1013,0.0,0.81,0.0,0.0,0,433.0,1,0.76,0.192,18.93054959,0.0,1,0,290.248072,44.435242,0
Kepler-1014,0.0,0.88,0.0,0.0,0,672.0,1,0.84,0.213,16.57110363,0.0,1,0,285.122033,44.110603,0
Kepler-1015,0.0,1.49,0.0,0.0,0,932.0,1,1.81,0.317,16.00494214,0.0,1,0,292.75733,43.42691,0
Kepler-1016,0.0,0.99,0.0,0.0,0,1239.0,2,1.0,0.194,1.95452434,0.0,1,0,294.613645,45.984623,0
Kepler-1016,0.0,0.99,0.0,0.0,0,1239.0,2,1.0,0.328,105.6551369,0.0,1,0,294.613645,45.984623,0
Kepler-1017,0.0,0.93,0.0,0.0,0,554.0,1,0.87,0.178,7.23400469,0.0,1,0,283.469362,40.132607,0
Kepler-1018,0.0,0.91,0.0,0.0,0,894.0,1,0.88,0.23,49.1013514,0.0,1,0,283.596696,45.407879,0
Kepler-1019,0.0,0.7,0.0,0.0,0,198.0,1,0.67,0.13,1.41122985,0.0,1,0,283.717526,47.204449,0
Kepler-1020,0.0,0.87,0.0,0.0,0,446.0,1,0.8,0.203,96.9151496,0.0,1,0,292.672551,46.377422,0
Kepler-1021,0.0,0.89,0.0,0.0,0,837.0,1,0.86,0.208,13.47469571,0.0,1,0,295.204905,42.559681,0
Kepler-230,0.0,0.0,0.0,0.191,0,756.73,2,0.82,0.38,32.625555,0.0,1,0,285.718538,48.505859,0
Kepler-230,0.0,0.0,0.0,0.38,0,756.73,2,0.82,0.182,91.773242,0.0,1,0,285.718538,48.505859,0
Kepler-231,0.0,0.0,0.0,0.074,M1 V,319.49,2,0.49,0.154,10.065275,0.0,1,0,293.973353,50.531914,0
Kepler-231,0.0,0.0,0.0,0.114,M1 V,319.49,2,0.49,0.172,19.271566,0.0,1,0,293.973353,50.531914,0
Kepler-232,0.0,0.0,0.0,0.054,0,1402.96,2,0.97,0.275,4.431222,0.0,1,0,295.816158,51.121742,0
Kepler-232,0.0,0.0,0.0,0.101,0,1402.96,2,0.97,0.342,11.379349,0.0,1,0,295.816158,51.121742,0
Kepler-233,0.0,0.0,0.0,0.077,0,877.73,2,0.76,0.217,8.472382,0.0,1,0,296.366522,51.319523,0
Kepler-233,0.0,0.0,0.0,0.287,0,877.73,2,0.76,0.242,60.418955,0.0,1,0,296.366522,51.319523,0
Kepler-234,0.0,0.0,0.0,0.04,0,1821.01,2,1.11,0.33,2.711506,0.0,1,0,291.653519,38.494659,0
Kepler-234,0.0,0.0,0.0,0.077,0,1821.01,2,1.11,0.313,7.21205,0.0,1,0,291.653519,38.494659,0
Kepler-235,0.0,0.0,0.0,0.037,M0 V,433.24,4,0.55,0.199,3.340222,0.0,1,0,286.079103,39.278313,0
Kepler-235,0.0,0.0,0.0,0.065,M0 V,433.24,4,0.55,0.114,7.824904,0.0,1,0,286.079103,39.278313,0
Kepler-235,0.0,0.0,0.0,0.122,M0 V,433.24,4,0.55,0.183,20.060548,0.0,1,0,286.079103,39.278313,0
Kepler-235,0.0,0.0,0.0,0.213,M0 V,433.24,4,0.55,0.198,46.183669,0.0,1,0,286.079103,39.278313,0
Kepler-236,0.0,0.0,0.0,0.065,M1 V,291.17,2,0.51,0.14,8.295611,0.0,1,0,283.866378,39.898092,0
Kepler-236,0.0,0.0,0.0,0.132,M1 V,291.17,2,0.51,0.178,23.968127,0.0,1,0,283.866378,39.898092,0
Kepler-237,0.0,0.0,0.0,0.05,0,670.41,2,0.72,0.126,4.715106,0.0,1,0,283.221387,40.421834,0
K2-4,0.08,0.64,0.0,0.078,0,233.37,1,0.57,0.187,10.003417,0.0,1,0,174.745636,-3.905585,0
BD+15 2375,0.001,1.08,1.061,0.576,G5,774.0,1,8.95,0.0,153.22,2.5,0,1,176.482174,14.616381,0
K2-29,0.066,0.94,0.73,0.04217,G7 V,179.39,1,0.86,1.19,3.2588321,3.7,1,1,62.670647,24.402042,0
MOA-2011-BLG-028L,0.0,0.75,0.09439,4.14,0,7380.0,1,0.0,0.0,0.0,0.0,0,0,270.854,-29.213417,0
KELT-10,0.0,1.11,0.679,0.0525,G0 V,183.0,1,1.21,1.399,4.1662739,0.0,1,1,284.548373,-47.003242,0
OGLE-2012-BLG-0724L,0.0,0.29,0.47,1.6,M V,6700.0,1,0.0,0.0,0.0,0.0,0,0,268.968292,-29.818528,0
Kepler-885,0.0,1.21,0.0,0.0,0,632.0,1,1.35,0.223,18.11472949,0.0,1,0,288.661559,49.737206,0
Kepler-886,0.0,1.1,0.0,0.0,0,857.0,1,1.16,0.136,6.24146367,0.0,1,0,286.271745,43.595234,0
Kepler-887,0.0,1.19,0.0,0.0,0,831.0,2,1.29,0.164,20.42228798,0.0,1,0,290.090807,39.816989,0
Kepler-887,0.0,1.19,0.0,0.0,0,831.0,2,1.29,0.101,7.63846023,0.0,1,0,290.090807,39.816989,0
Kepler-888,0.0,0.97,0.0,0.0,0,413.0,1,0.9,0.157,70.6979061,0.0,1,0,295.521206,49.738632,0
Kepler-889,0.0,1.14,0.0,0.0,0,513.0,1,1.25,0.097,3.744439,0.0,1,0,291.467319,50.759489,0
Kepler-890,0.0,1.09,0.0,0.0,0,1387.0,1,1.13,0.793,52.75875577,0.0,1,0,288.435745,43.763496,0
Kepler-304,0.0,0.0,0.0,0.0,0,440.12,4,0.69,0.107,1.49914695,0.0,1,0,294.441763,40.557587,0
Kepler-891,0.0,1.06,0.0,0.0,0,1372.0,1,1.07,0.572,53.44945593,0.0,1,0,291.083797,40.355255,0
Kepler-892,0.0,0.75,0.0,0.0,0,640.0,1,0.72,0.251,13.7521072,0.0,1,0,283.129641,43.888241,0
Kepler-893,0.0,1.0,0.0,0.0,0,1216.0,1,0.99,0.27,6.33855761,0.0,1,0,284.963031,43.913006,0
Kepler-894,0.0,0.87,0.0,0.0,0,1090.0,1,0.85,0.248,9.803224,0.0,1,0,288.734088,46.939396,0
Kepler-895,0.0,0.65,0.0,0.0,0,516.0,1,0.61,0.137,2.80624233,0.0,1,0,289.290653,51.408891,0
Kepler-1347,0.0,0.82,0.0,0.0,0,321.0,1,0.79,0.092,14.00947528,0.0,1,0,299.659605,40.843853,0
Kepler-1348,0.0,1.04,0.0,0.0,0,1033.0,1,1.04,0.173,27.5722742,0.0,1,0,292.08746,49.788765,0
Kepler-1349,0.0,1.16,0.0,0.0,0,260.0,1,1.28,0.062,2.12823928,0.0,1,0,286.338369,48.744099,0
Kepler-1350,0.0,0.55,0.0,0.0,0,350.0,2,0.53,0.225,4.4968604,0.0,1,0,288.250582,46.679602,0
Kepler-1350,0.0,0.55,0.0,0.0,0,350.0,2,0.53,0.154,1.76678906,0.0,1,0,288.250582,46.679602,0
Kepler-1351,0.0,0.7,0.0,0.0,0,241.0,1,0.67,0.058,0.91614077,0.0,1,0,293.60872,42.197678,0
Wolf 1061,0.15,0.29,0.00601,0.0375,M3.5,4.31,3,0.31,0.0,4.8869,0.0,0,1,247.575241,-12.662594,0
Wolf 1061,0.11,0.29,0.01073,0.089,M3.5,4.31,3,0.31,0.0,17.8719,0.0,0,1,247.575241,-12.662594,0
Wolf 1061,0.55,0.29,0.02423,0.47,M3.5,4.31,3,0.31,0.0,217.21,0.0,0,1,247.575241,-12.662594,0
KELT-14,0.0,1.24,1.284,0.03005,G4,266.0,1,1.52,1.743,1.7100566,3.3,1,1,108.301485,-42.409744,0
KELT-15,0.0,2.06,1.31,0.0,0,327.74,1,1.78,1.74,3.32944,7.6,1,1,117.415037,-52.120453,0
Kepler-1352,0.0,1.11,0.0,0.0,0,637.0,1,1.16,0.079,1.87788275,0.0,1,0,290.693736,48.701477,0
Kepler-1353,0.0,0.76,0.0,0.0,0,596.0,1,0.72,0.161,24.7543966,0.0,1,0,295.735335,42.576252,0
Kepler-1354,0.0,1.16,0.0,0.0,0,1057.0,1,1.24,0.265,76.613377,0.0,1,0,291.245187,37.759052,0
Kepler-1355,0.0,0.88,0.0,0.0,0,963.0,1,0.83,0.13,1.28958811,0.0,1,0,283.741416,49.067978,0
Kepler-1356,0.0,0.82,0.0,0.0,0,881.0,1,0.78,0.136,0.63400294,0.0,1,0,290.995346,43.243938,0
Kepler-1357,0.0,0.93,0.0,0.0,0,1026.0,1,0.9,0.114,3.0091324,0.0,1,0,291.548094,50.353313,0
Kepler-1358,0.0,0.82,0.0,0.0,0,558.0,1,0.79,0.1,7.06317341,0.0,1,0,286.170543,43.008911,0
Kepler-1022,0.0,0.71,0.0,0.0,0,455.0,1,0.68,0.211,10.99469878,0.0,1,0,289.352005,46.973728,0
Kepler-1023,0.0,0.93,0.0,0.0,0,686.0,1,0.89,0.235,62.1387714,0.0,1,0,289.029742,49.769707,0
Kepler-1024,0.0,0.81,0.0,0.0,0,1017.0,1,0.78,0.349,66.4162133,0.0,1,0,291.950991,38.251698,0
Kepler-1025,0.0,1.09,0.0,0.0,0,716.0,1,1.13,0.177,37.3229493,0.0,1,0,284.510201,43.961666,0
Kepler-342,0.0,0.0,0.0,0.0,0,799.59,4,1.47,0.079,1.64422461,0.0,1,0,292.678083,46.726715,0
Kepler-1026,0.0,0.79,0.0,0.0,0,389.0,1,0.75,0.197,36.5156053,0.0,1,0,283.605263,39.99798,0
Kepler-1027,0.0,0.91,0.0,0.0,0,291.0,1,0.82,0.079,1.9078052,0.0,1,0,287.571185,42.813923,0
Kepler-1028,0.0,0.9,0.0,0.0,0,633.0,1,0.87,0.119,2.51462432,0.0,1,0,289.593097,49.781158,0
Kepler-1029,0.0,0.82,0.0,0.0,0,422.0,1,0.77,0.112,4.41769648,0.0,1,0,292.132976,41.54754,0
Kepler-1030,0.0,0.8,0.0,0.0,0,795.0,1,0.76,0.221,19.32952416,0.0,1,0,293.681915,45.817559,0
Kepler-1031,0.0,1.09,0.0,0.0,0,741.0,1,1.12,0.078,1.22621732,0.0,1,0,296.089747,48.955376,0
Kepler-1032,0.0,0.77,0.0,0.0,0,607.0,1,0.71,0.167,3.29011795,0.0,1,0,289.930872,40.097751,0
Kepler-1033,0.0,0.94,0.0,0.0,0,1425.0,1,0.92,0.224,7.56052806,0.0,1,0,283.845142,44.609093,0
Kepler-1034,0.0,0.83,0.0,0.0,0,706.0,1,0.8,0.202,12.12400943,0.0,1,0,286.115368,37.966997,0
HD 175607,0.11,0.71,0.02825,0.0,G6 V,40.38,1,0.7,0.0,29.01,1.31,0,1,285.272858,-66.19268,0
HD 219134,0.148,0.81,0.02297,0.1463,K3 V,6.53,6,0.78,0.117,22.717,0.4,0,1,348.32074,57.168354,0
HD 219134,0.0,0.81,0.034,0.3753,K3 V,6.53,6,0.78,0.0,94.2,0.4,0,1,348.32074,57.168354,0
HD 219134,0.06,0.81,0.34,3.11,K3 V,6.53,6,0.78,0.0,2247.0,0.4,0,1,348.32074,57.168354,0
K2-26,0.0,0.56,0.0,0.0962,M1.0 V,99.33,1,0.52,0.238,14.5665,0.0,1,0,94.206581,24.596411,0
K2-5,0.0,0.61,0.0,0.0532,K7.5 V,204.12,2,0.57,0.17,5.73594,0.0,1,0,169.303497,-1.877976,0
K2-5,0.0,0.61,0.0,0.0818,K7.5 V,204.12,2,0.57,0.202,10.93241,0.0,1,0,169.303497,-1.877976,0
K2-6,0.0,0.97,0.0,0.1898,0,319.59,1,0.96,0.223,30.94191,0.0,1,0,178.192261,-1.198477,0
K2-7,0.0,0.97,0.0,0.1814,0,754.64,1,0.96,0.238,28.67992,0.0,1,0,167.093765,-1.065755,0
K2-8,0.0,0.78,0.0,0.0856,K3 V,407.93,2,0.74,0.319,10.35239,2.0,1,0,169.793671,-0.284375,0
K2-9,0.0,0.3,0.0,0.091,M2.5 V,83.16,1,0.31,0.201,18.4498,0.0,1,0,176.264465,0.005301,0
K2-19,0.0,0.93,0.0,0.074,G9 V,292.14,3,0.86,0.691,7.9194,2.0,1,1,174.960312,0.603575,0
K2-19,0.0,0.93,0.0,0.0971,G9 V,292.14,3,0.86,0.434,11.90715,2.0,1,1,174.960312,0.603575,0
K2-10,0.31,0.92,0.08495,0.0,F9,274.48,1,0.98,0.343,19.3044,3.0,1,1,172.121964,1.690636,0
K2-11,0.0,1.35,0.0,0.2257,G8,332.46,1,5.15,0.674,39.93767,0.0,1,0,169.042007,1.98684,0
K2-12,0.0,1.01,0.0,0.0802,F9,329.36,1,1.01,0.208,8.28212,0.0,1,0,173.192032,2.244884,0
K2-13,0.0,0.8,0.0,0.2114,G3,345.76,1,0.78,0.169,39.91488,0.0,1,0,170.155533,2.502696,0
K2-14,0.0,0.47,0.0,0.0627,M0,367.72,1,0.45,0.429,8.36802,0.0,1,0,178.057022,2.594245,0
K2-15,0.0,0.72,0.0,0.091,G8,501.03,1,0.68,0.221,11.8104,0.0,1,0,178.110794,4.254747,0
K2-16,0.0,0.67,0.0,0.0667,K3 V,338.19,3,0.0,0.18,7.6188,2.0,1,0,175.09726,4.55734,0
K2-16,0.0,0.67,0.0,0.1229,K3 V,338.19,3,0.0,0.227,19.07863,2.0,1,0,175.09726,4.55734,0
K2-17,0.0,0.71,0.0,0.119,K7,125.56,1,0.66,0.199,17.96753,0.0,1,0,178.329773,6.412261,0
K2-18,0.2,0.36,0.02807,0.1429,M2.5 V,38.07,2,0.41,0.211,32.939623,0.0,1,1,172.560455,7.588391,0
WASP-135,0.0,0.98,1.9,0.0243,G5 V,300.0,1,0.96,1.3,1.4013794,4.67,1,1,267.284974,29.879107,0
Kepler-896,0.0,0.84,0.0,0.0,0,896.0,1,0.81,0.226,144.547396,0.0,1,0,282.439182,43.734486,0
Kepler-897,0.0,1.03,0.0,0.0,0,1147.0,1,1.04,0.213,8.0472642,0.0,1,0,290.586837,51.69582,0
Kepler-898,0.0,0.65,0.0,0.0,0,479.0,1,0.62,0.133,5.8706191,0.0,1,0,286.585389,46.87093,0
Kepler-899,0.0,0.93,0.0,0.0,0,1038.0,1,0.91,0.239,19.17891293,0.0,1,0,297.48258,40.68078,0
Kepler-900,0.0,0.78,0.0,0.0,0,505.0,1,0.73,0.186,6.9913086,5.2,1,0,296.177297,46.99902,0
Kepler-901,0.0,0.59,0.0,0.0,0,241.0,1,0.57,0.122,3.51749439,0.0,1,0,291.152951,40.887497,0
Kepler-902,0.0,0.95,0.0,0.0,0,904.0,1,0.93,0.227,40.1099547,0.0,1,0,289.731692,46.953823,0
Kepler-903,0.0,0.98,0.0,0.0,0,829.0,2,0.97,0.179,10.3507721,0.0,1,0,288.771018,40.664176,0
Kepler-903,0.0,0.98,0.0,0.0,0,829.0,2,0.97,0.226,62.9228557,0.0,1,0,288.771018,40.664176,0
Kepler-904,0.0,1.16,0.0,0.0,0,1151.0,1,1.25,0.158,3.02166863,0.0,1,0,288.822916,40.389049,0
Kepler-905,0.0,0.95,0.0,0.0,0,521.0,1,0.86,0.126,5.08274652,0.0,1,0,290.051123,46.713375,0
Kepler-906,0.0,1.06,0.0,0.0,0,758.0,1,1.02,0.188,41.6979976,0.0,1,0,291.405561,40.125487,0
Kepler-907,0.0,1.08,0.0,0.0,0,352.0,1,1.38,0.107,15.86621821,0.0,1,0,285.476589,41.63274,0
Kepler-908,0.0,1.11,0.0,0.0,0,250.0,1,1.12,0.109,1.34059747,0.0,1,0,295.322517,39.376484,0
Kepler-909,0.0,1.17,0.0,0.0,0,318.0,1,1.23,0.131,13.93290318,0.0,1,0,289.506358,45.370998,0
Kepler-910,0.0,1.26,0.0,0.0,0,402.0,1,1.5,0.073,2.36436901,0.0,1,0,296.047358,42.743006,0
Kepler-911,0.0,1.34,0.0,0.0,0,567.0,1,1.99,0.232,20.310501,0.0,1,0,298.589186,40.750689,0
Kepler-912,0.0,1.07,0.0,0.0,0,1265.0,1,1.11,0.25,2.53475627,0.0,1,0,298.111206,41.758333,0
Kepler-1359,0.0,0.78,0.0,0.0,0,669.0,1,0.72,0.252,59.4970952,0.0,1,0,289.538819,41.892825,0
Kepler-1360,0.0,1.51,0.0,0.0,0,1405.0,1,1.83,0.303,40.5286413,0.0,1,0,300.344076,45.623219,0
Kepler-1361,0.0,0.83,0.0,0.0,0,404.0,1,0.79,0.077,3.57554956,3.4,1,0,283.565314,46.904255,0
Kepler-1362,0.0,0.8,0.0,0.0,0,767.0,1,0.74,0.232,136.205626,0.0,1,0,288.538542,40.877113,0
Kepler-1363,0.0,0.76,0.0,0.0,0,559.0,1,0.72,0.112,2.94194094,0.0,1,0,296.996558,49.256413,0
Kepler-1364,0.0,1.49,0.0,0.0,0,1149.0,1,1.79,0.192,13.32196237,0.0,1,0,295.152201,49.587605,0
Kepler-1365,0.0,1.0,0.0,0.0,0,541.0,2,1.05,0.082,7.69993485,0.0,1,0,292.19971,42.046089,0
Kepler-1365,0.0,1.0,0.0,0.0,0,541.0,2,1.05,0.071,4.77468005,0.0,1,0,292.19971,42.046089,0
Kepler-1366,0.0,0.62,0.0,0.0,0,395.0,1,0.6,0.128,2.16457097,0.0,1,0,285.064914,41.554874,0
Kepler-1367,0.0,0.62,0.0,0.0,0,357.0,1,0.6,0.082,1.57409027,0.0,1,0,288.416528,47.878731,0
Kepler-1368,0.0,1.07,0.0,0.0,0,1750.0,1,1.08,0.147,0.67564949,0.0,1,0,294.766985,41.64468,0
Kepler-1369,0.0,0.99,0.0,0.0,0,1236.0,1,0.99,0.24,25.873148,0.0,1,0,285.797234,40.936186,0
Kepler-1370,0.0,1.19,0.0,0.0,0,878.0,2,1.29,0.164,20.2641684,0.0,1,0,284.565675,41.778484,0
Kepler-1370,0.0,1.19,0.0,0.0,0,878.0,2,1.29,0.113,7.44142113,0.0,1,0,284.565675,41.778484,0
Kepler-1371,0.0,0.87,0.0,0.0,0,450.0,2,0.83,0.065,3.4462039,0.0,1,0,288.831383,47.551994,0
Kepler-1371,0.0,0.87,0.0,0.0,0,450.0,2,0.83,0.057,2.00541269,0.0,1,0,288.831383,47.551994,0
Kepler-1372,0.0,0.98,0.0,0.0,0,1161.0,1,0.97,0.113,1.31155557,0.0,1,0,288.886635,44.83955,0
Kepler-1373,0.0,1.22,0.0,0.0,0,1112.0,1,1.33,0.103,1.29123275,0.0,1,0,285.752049,39.249205,0
Kepler-1374,0.0,0.85,0.0,0.0,0,1135.0,1,0.81,0.204,10.65276707,0.0,1,0,291.349983,45.172267,0
Kepler-1035,0.0,0.98,0.0,0.0,0,408.0,1,0.97,0.104,2.71407755,0.0,1,0,289.042225,42.882488,0
Kepler-1036,0.0,0.95,0.0,0.0,0,507.0,1,0.89,0.269,122.8808058,0.0,1,0,295.181638,49.945786,0
Kepler-1037,0.0,0.82,0.0,0.0,0,451.0,1,0.78,0.114,1.06378867,0.0,1,0,296.341029,47.170856,0
Kepler-1038,0.0,0.87,0.0,0.0,0,622.0,1,0.83,0.315,148.4603382,0.0,1,0,298.972184,44.132378,0
Kepler-1039,0.0,0.79,0.0,0.0,0,324.0,1,0.74,0.13,0.93488424,0.0,1,0,298.326591,45.315514,0
Kepler-1040,0.0,0.98,0.0,0.0,0,473.0,1,0.96,0.186,201.1214,0.0,1,0,283.113784,48.131393,0
Kepler-1041,0.0,1.06,0.0,0.0,0,979.0,1,1.08,0.262,24.7576421,0.0,1,0,293.881768,49.683155,0
Kepler-1042,0.0,0.75,0.0,0.0,0,659.0,1,0.72,0.195,10.13202575,0.0,1,0,288.668933,39.824006,0
Kepler-1043,0.0,0.92,0.0,0.0,0,838.0,1,0.9,0.227,38.5053398,0.0,1,0,281.662983,47.568584,0
Kepler-1044,0.0,1.08,0.0,0.0,0,1507.0,1,1.11,0.238,6.77408868,0.0,1,0,293.144456,46.666237,0
Kepler-1045,0.0,0.86,0.0,0.0,0,971.0,1,0.82,0.24,26.41045478,0.0,1,0,284.183296,45.074104,0
Kepler-1046,0.0,1.04,0.0,0.0,0,518.0,1,1.04,0.153,14.37508035,6.1,1,0,296.755759,46.998291,0
Kepler-1047,0.0,1.08,0.0,0.0,0,566.0,2,1.13,0.186,56.1886887,0.0,1,0,288.646254,50.788982,0
Kepler-1047,0.0,1.08,0.0,0.0,0,566.0,2,1.13,0.088,3.18897601,0.0,1,0,288.646254,50.788982,0
Kepler-1048,0.0,0.75,0.0,0.0,0,415.0,1,0.7,0.144,6.92101021,0.0,1,0,281.898352,42.165787,0
Kepler-1049,0.0,0.51,0.0,0.0,0,129.0,1,0.49,0.085,3.27346074,0.0,1,0,287.346741,47.772957,0
Kepler-1050,0.0,1.09,0.0,0.0,0,555.0,2,1.13,0.143,15.3787546,0.0,1,0,282.924996,48.626392,0
Kepler-1050,0.0,1.09,0.0,0.0,0,555.0,2,1.13,0.132,21.1284569,0.0,1,0,282.924996,48.626392,0
Kepler-1051,0.0,1.43,0.0,0.0,0,1021.0,1,1.73,0.303,25.96200249,0.0,1,0,295.158106,40.898849,0
LkCa 15,0.0,0.0,0.0,14.7,0,158.87,2,0.0,0.0,0.0,0.0,0,0,69.824148,22.350967,0
LkCa 15,0.0,0.0,0.0,18.6,0,158.87,2,0.0,0.0,0.0,0.0,0,0,69.824148,22.350967,0
Kepler-454,0.0,0.85,0.01905,0.0,0,232.41,2,1.05,0.21,10.57,2.4,1,1,287.478529,38.228866,0
Kepler-454,0.0214,0.85,4.46,0.0,0,232.41,2,1.05,0.0,523.9,2.4,0,1,287.478529,38.228866,0
HD 33844,0.15,1.84,2.01,1.6,K0 III,106.1,2,5.39,0.0,551.40002,1.0,0,1,78.150421,-14.951111,0
HD 33844,0.13,1.84,1.75,2.24,K0 III,106.1,2,5.39,0.0,916.0,1.0,0,1,78.150421,-14.951111,0
Kepler-1111,0.0,1.1,0.0,0.0,0,1142.0,1,1.15,0.178,8.79617863,0.0,1,0,295.463372,45.812744,0
Kepler-1112,0.0,1.34,0.0,0.0,0,1734.0,1,1.54,0.269,14.36267939,0.0,1,0,296.968815,47.751488,0
Kepler-1113,0.0,1.12,0.0,0.0,0,1127.0,1,1.17,0.251,42.3004954,0.0,1,0,289.406695,39.338834,0
Kepler-1114,0.0,0.87,0.0,0.0,0,427.0,1,0.83,0.12,14.97435694,0.0,1,0,299.236933,45.834698,0
Kepler-1115,0.0,1.6,0.0,0.0,0,935.0,1,1.73,0.152,23.5540725,0.0,1,0,294.991772,40.144409,0
Kepler-1116,0.0,0.95,0.0,0.0,0,1017.0,1,0.93,0.227,41.6977827,0.0,1,0,291.933655,44.115505,0
Kepler-1117,0.0,0.95,0.0,0.0,0,619.0,1,0.93,0.099,4.79028459,0.0,1,0,292.08478,49.23748,0
Kepler-1118,0.0,0.96,0.0,0.0,0,818.0,1,0.97,0.244,38.6715075,0.0,1,0,299.965664,44.160896,0
Kepler-1119,0.0,1.11,0.0,0.0,0,1288.0,1,1.17,0.171,8.3265153,0.0,1,0,297.019131,44.327522,0
Kepler-1120,0.0,0.78,0.0,0.0,0,635.0,1,0.74,0.123,2.94902905,0.0,1,0,290.914483,42.286579,0
Kepler-1121,0.0,1.29,0.0,0.0,0,529.0,1,1.59,0.17,13.15141081,0.0,1,0,297.786606,47.886127,0
Kepler-1122,0.0,0.92,0.0,0.0,0,924.0,1,0.89,0.182,42.1917357,0.0,1,0,288.280535,46.340904,0
Kepler-1123,0.0,0.93,0.0,0.0,0,796.0,1,0.9,0.149,4.33946454,0.0,1,0,294.517667,50.670399,0
Kepler-913,0.0,0.63,0.0,0.0,0,597.0,1,0.61,0.184,10.29672521,0.0,1,0,297.583122,41.952431,0
Kepler-914,0.0,1.1,0.0,0.0,0,678.0,1,1.15,0.123,4.40966548,0.0,1,0,290.412001,44.89933,0
Kepler-915,0.0,1.21,0.0,0.0,0,806.0,1,1.38,0.134,4.59489604,0.0,1,0,290.592077,45.737137,0
Kepler-916,0.0,0.85,0.0,0.0,0,769.0,1,0.81,0.157,32.2968798,0.0,1,0,290.983322,45.973301,0
